"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"9571","176.949504","10.9.3.131","239.255.255.250","SSDP","167","","M-SEARCH * HTTP/1.1 "
"9572","176.949768","157.240.195.56","10.9.2.177","TCP","1434","292338","443  >  56568 [ACK] Seq=292338 Ack=22751 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9573","176.949768","157.240.195.56","10.9.2.177","TLSv1.2","187","293718","Application Data"
"9574","176.949768","157.240.195.56","10.9.2.177","TCP","1434","293851","443  >  56568 [ACK] Seq=293851 Ack=22751 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9575","176.949768","157.240.195.56","10.9.2.177","TLSv1.2","1031","295231","Application Data, Application Data"
"9576","176.949801","10.9.2.177","157.240.195.56","TCP","54","22751","56568  >  443 [ACK] Seq=22751 Ack=296208 Win=258 Len=0"
"9577","177.005316","10.9.2.177","157.240.195.56","TLSv1.2","150","22751","Application Data"
"9579","177.152083","10.9.0.10","224.0.0.251","MDNS","184","","Standard query 0x0000 ANY SwcFindAFriend (3)._nsdswc._tcp.local, ""QU"" question ANY Android-85.local, ""QU"" question ANY Android-85.local, ""QU"" question SRV 0 0 62132 Android-85.local A 10.9.0.10 AAAA fe80::2010:6ff:fe61:153a"
"9580","177.152754","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","204","","Standard query 0x0000 ANY SwcFindAFriend (3)._nsdswc._tcp.local, ""QU"" question ANY Android-85.local, ""QU"" question ANY Android-85.local, ""QU"" question SRV 0 0 62132 Android-85.local A 10.9.0.10 AAAA fe80::2010:6ff:fe61:153a"
"9581","177.152754","10.9.3.131","239.255.255.250","SSDP","167","","M-SEARCH * HTTP/1.1 "
"9595","177.152754","10.9.3.131","239.255.255.250","SSDP","167","","M-SEARCH * HTTP/1.1 "
"9596","177.252430","10.9.1.160","239.255.255.250","SSDP","215","","M-SEARCH * HTTP/1.1 "
"9597","177.252430","157.240.195.56","10.9.2.177","TCP","56","296208","443  >  56568 [ACK] Seq=296208 Ack=22847 Win=2454 Len=0"
"9598","177.356353","157.240.195.56","10.9.2.177","TCP","1434","296208","443  >  56568 [ACK] Seq=296208 Ack=22847 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9599","177.356353","157.240.195.56","10.9.2.177","TLSv1.2","362","297588","Application Data, Application Data"
"9600","177.356429","10.9.2.177","157.240.195.56","TCP","54","22847","56568  >  443 [ACK] Seq=22847 Ack=297896 Win=258 Len=0"
"9601","177.356658","10.9.0.10","224.0.0.251","MDNS","184","","Standard query 0x0000 ANY SwcFindAFriend (3)._nsdswc._tcp.local, ""QM"" question ANY Android-85.local, ""QM"" question ANY Android-85.local, ""QM"" question SRV 0 0 62132 Android-85.local A 10.9.0.10 AAAA fe80::2010:6ff:fe61:153a"
"9602","177.356658","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","204","","Standard query 0x0000 ANY SwcFindAFriend (3)._nsdswc._tcp.local, ""QM"" question ANY Android-85.local, ""QM"" question ANY Android-85.local, ""QM"" question SRV 0 0 62132 Android-85.local A 10.9.0.10 AAAA fe80::2010:6ff:fe61:153a"
"9603","177.411023","10.9.2.177","157.240.195.56","TLSv1.2","150","22847","Application Data"
"9606","177.560212","10.9.0.10","224.0.0.251","MDNS","184","","Standard query 0x0000 ANY SwcFindAFriend (3)._nsdswc._tcp.local, ""QM"" question ANY Android-85.local, ""QM"" question ANY Android-85.local, ""QM"" question SRV 0 0 62132 Android-85.local A 10.9.0.10 AAAA fe80::2010:6ff:fe61:153a"
"9607","177.560212","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","204","","Standard query 0x0000 ANY SwcFindAFriend (3)._nsdswc._tcp.local, ""QM"" question ANY Android-85.local, ""QM"" question ANY Android-85.local, ""QM"" question SRV 0 0 62132 Android-85.local A 10.9.0.10 AAAA fe80::2010:6ff:fe61:153a"
"9608","177.599028","157.240.195.56","10.9.2.177","TCP","56","297896","443  >  56568 [ACK] Seq=297896 Ack=22943 Win=2454 Len=0"
"9609","177.599028","157.240.195.56","10.9.2.177","TCP","1434","297896","443  >  56568 [ACK] Seq=297896 Ack=22943 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9610","177.599028","157.240.195.56","10.9.2.177","TLSv1.2","234","299276","Application Data, Application Data"
"9611","177.599068","10.9.2.177","157.240.195.56","TCP","54","22943","56568  >  443 [ACK] Seq=22943 Ack=299456 Win=258 Len=0"
"9612","177.650315","10.9.2.177","157.240.195.56","TLSv1.2","150","22943","Application Data"
"9613","177.661829","10.9.0.10","224.0.0.251","MDNS","78","","Standard query 0x0000 PTR _nsdswc._tcp.local, ""QM"" question"
"9614","177.661829","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","98","","Standard query 0x0000 PTR _nsdswc._tcp.local, ""QM"" question"
"9615","177.823476","10.9.1.2","224.0.0.251","MDNS","110","","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question OPT"
"9616","177.823476","fe80::842:8599:51bf:41a8","ff02::fb","MDNS","130","","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question OPT"
"9617","177.824035","157.240.195.56","10.9.2.177","TCP","56","299456","443  >  56568 [ACK] Seq=299456 Ack=23039 Win=2454 Len=0"
"9618","177.824035","157.240.195.56","10.9.2.177","TCP","1434","299456","443  >  56568 [ACK] Seq=299456 Ack=23039 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9619","177.824035","157.240.195.56","10.9.2.177","TLSv1.2","890","300836","Application Data, Application Data"
"9620","177.824110","10.9.2.177","157.240.195.56","TCP","54","23039","56568  >  443 [ACK] Seq=23039 Ack=301672 Win=258 Len=0"
"9621","177.912328","10.9.2.177","157.240.195.56","TLSv1.2","150","23039","Application Data"
"9623","177.914137","10.9.0.10","224.0.0.251","MDNS","439","","Standard query response 0x0000 TXT, cache flush PTR _nsdswc._tcp.local PTR SwcFindAFriend (3)._nsdswc._tcp.local SRV, cache flush 0 0 62132 Android-85.local PTR, cache flush Android-85.local PTR, cache flush Android-85.local A, cache flush 10.9.0.10 AAAA, cache flush fe80::2010:6ff:fe61:153a NSEC, cache flush SwcFindAFriend (3)._nsdswc._tcp.local NSEC, cache flush 10.0.9.10.in-addr.arpa NSEC, cache flush A.3.5.1.1.6.E.F.F.F.6.0.0.1.0.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-85.local"
"9624","178.036113","10.9.2.177","35.186.224.25","QUIC","1288","","Protected Payload (KP0), DCID=e429920b61022420"
"9625","178.036286","10.9.2.177","35.186.224.25","QUIC","834","","Protected Payload (KP0), DCID=e429920b61022420"
"9627","178.040070","10.9.0.10","224.0.0.251","MDNS","78","","Standard query 0x0000 PTR _nsdswc._tcp.local, ""QU"" question"
"9628","178.040070","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","459","","Standard query response 0x0000 TXT, cache flush PTR _nsdswc._tcp.local PTR SwcFindAFriend (3)._nsdswc._tcp.local SRV, cache flush 0 0 62132 Android-85.local PTR, cache flush Android-85.local PTR, cache flush Android-85.local A, cache flush 10.9.0.10 AAAA, cache flush fe80::2010:6ff:fe61:153a NSEC, cache flush SwcFindAFriend (3)._nsdswc._tcp.local NSEC, cache flush 10.0.9.10.in-addr.arpa NSEC, cache flush A.3.5.1.1.6.E.F.F.F.6.0.0.1.0.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-85.local"
"9630","178.040483","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","98","","Standard query 0x0000 PTR _nsdswc._tcp.local, ""QU"" question"
"9633","178.040483","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","98","","Standard query 0x0000 PTR _nsdswc._tcp.local, ""QU"" question"
"9634","178.040483","10.9.0.10","224.0.0.251","MDNS","78","","Standard query 0x0000 PTR _nsdswc._tcp.local, ""QU"" question"
"9635","178.040483","157.240.195.56","10.9.2.177","TCP","56","301672","443  >  56568 [ACK] Seq=301672 Ack=23135 Win=2454 Len=0"
"9636","178.040483","157.240.195.56","10.9.2.177","TCP","1434","301672","443  >  56568 [ACK] Seq=301672 Ack=23135 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9637","178.040483","157.240.195.56","10.9.2.177","TLSv1.2","602","303052","Application Data, Application Data"
"9638","178.040850","10.9.2.177","157.240.195.56","TCP","54","23135","56568  >  443 [ACK] Seq=23135 Ack=303600 Win=258 Len=0"
"9639","178.041934","35.186.224.25","10.9.2.177","QUIC","69","","Protected Payload (KP0)"
"9640","178.072932","10.9.2.177","35.186.224.25","QUIC","74","","Protected Payload (KP0), DCID=e429920b61022420"
"9649","178.074803","35.186.224.25","10.9.2.177","QUIC","66","","Protected Payload (KP0)"
"9650","178.114978","10.9.2.177","157.240.195.56","TLSv1.2","150","23135","Application Data"
"9652","178.213300","10.9.1.160","239.255.255.250","SSDP","215","","M-SEARCH * HTTP/1.1 "
"9653","178.213300","10.9.1.160","224.0.0.251","MDNS","82","","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"9654","178.213745","10.9.1.160","224.0.0.251","MDNS","82","","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"9655","178.213745","157.240.195.56","10.9.2.177","TCP","56","303600","443  >  56568 [ACK] Seq=303600 Ack=23231 Win=2454 Len=0"
"9656","178.213745","35.186.224.25","10.9.2.177","QUIC","405","","Protected Payload (KP0)"
"9657","178.214245","10.9.2.177","35.186.224.25","QUIC","77","","Protected Payload (KP0), DCID=e429920b61022420"
"9658","178.363058","10.9.2.177","35.186.224.25","QUIC","72","","Protected Payload (KP0), DCID=e429920b61022420"
"9661","178.364059","35.186.224.25","10.9.2.177","QUIC","66","","Protected Payload (KP0)"
"9662","178.365777","157.240.195.56","10.9.2.177","TCP","1434","303600","443  >  56568 [ACK] Seq=303600 Ack=23231 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9663","178.365777","157.240.195.56","10.9.2.177","TLSv1.2","650","304980","Application Data, Application Data"
"9664","178.365821","10.9.2.177","157.240.195.56","TCP","54","23231","56568  >  443 [ACK] Seq=23231 Ack=305576 Win=258 Len=0"
"9665","178.367561","35.186.224.25","10.9.2.177","QUIC","67","","Protected Payload (KP0)"
"9666","178.378617","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","204","","Standard query 0x0000 ANY SwcFindAFriend (3)._nsdswc._tcp.local, ""QU"" question ANY Android-85.local, ""QU"" question ANY Android-85.local, ""QU"" question SRV 0 0 62132 Android-85.local A 10.9.0.10 AAAA fe80::2010:6ff:fe61:153a"
"9667","178.378617","10.9.0.10","224.0.0.251","MDNS","184","","Standard query 0x0000 ANY SwcFindAFriend (3)._nsdswc._tcp.local, ""QU"" question ANY Android-85.local, ""QU"" question ANY Android-85.local, ""QU"" question SRV 0 0 62132 Android-85.local A 10.9.0.10 AAAA fe80::2010:6ff:fe61:153a"
"9668","178.423917","10.9.2.177","157.240.195.56","TLSv1.2","150","23231","Application Data"
"9669","178.580522","157.240.195.56","10.9.2.177","TCP","56","305576","443  >  56568 [ACK] Seq=305576 Ack=23327 Win=2454 Len=0"
"9670","178.787587","10.9.0.10","224.0.0.251","MDNS","184","","Standard query 0x0000 ANY SwcFindAFriend (3)._nsdswc._tcp.local, ""QM"" question ANY Android-85.local, ""QM"" question ANY Android-85.local, ""QM"" question SRV 0 0 62132 Android-85.local A 10.9.0.10 AAAA fe80::2010:6ff:fe61:153a"
"9671","178.787587","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","204","","Standard query 0x0000 ANY SwcFindAFriend (3)._nsdswc._tcp.local, ""QM"" question ANY Android-85.local, ""QM"" question ANY Android-85.local, ""QM"" question SRV 0 0 62132 Android-85.local A 10.9.0.10 AAAA fe80::2010:6ff:fe61:153a"
"9672","178.787985","157.240.195.56","10.9.2.177","TLSv1.2","1400","305576","Application Data"
"9674","178.835486","10.9.2.177","157.240.195.56","TCP","54","23327","56568  >  443 [ACK] Seq=23327 Ack=306922 Win=253 Len=0"
"9675","178.913812","10.9.2.177","157.240.195.56","TLSv1.2","150","23327","Application Data"
"9676","178.914454","10.9.0.10","224.0.0.251","MDNS","184","","Standard query 0x0000 ANY SwcFindAFriend (3)._nsdswc._tcp.local, ""QM"" question ANY Android-85.local, ""QM"" question ANY Android-85.local, ""QM"" question SRV 0 0 62132 Android-85.local A 10.9.0.10 AAAA fe80::2010:6ff:fe61:153a"
"9677","178.914454","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","204","","Standard query 0x0000 ANY SwcFindAFriend (3)._nsdswc._tcp.local, ""QM"" question ANY Android-85.local, ""QM"" question ANY Android-85.local, ""QM"" question SRV 0 0 62132 Android-85.local A 10.9.0.10 AAAA fe80::2010:6ff:fe61:153a"
"9678","179.052204","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","98","","Standard query 0x0000 PTR _nsdswc._tcp.local, ""QM"" question"
"9679","179.052204","10.9.0.10","224.0.0.251","MDNS","78","","Standard query 0x0000 PTR _nsdswc._tcp.local, ""QM"" question"
"9680","179.052694","157.240.195.56","10.9.2.177","TCP","56","306922","443  >  56568 [ACK] Seq=306922 Ack=23423 Win=2454 Len=0"
"9681","179.052694","157.240.195.56","10.9.2.177","TCP","1434","306922","443  >  56568 [ACK] Seq=306922 Ack=23423 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9682","179.052694","157.240.195.56","10.9.2.177","TLSv1.2","714","308302","Application Data, Application Data"
"9683","179.052743","10.9.2.177","157.240.195.56","TCP","54","23423","56568  >  443 [ACK] Seq=23423 Ack=308962 Win=258 Len=0"
"9684","179.107204","10.9.2.177","157.240.195.56","TLSv1.2","150","23423","Application Data"
"9690","179.236653","10.9.2.177","35.186.224.25","QUIC","1288","","Protected Payload (KP0), DCID=e429920b61022420"
"9691","179.236784","10.9.2.177","35.186.224.25","QUIC","810","","Protected Payload (KP0), DCID=e429920b61022420"
"9693","179.237409","10.9.0.10","224.0.0.251","MDNS","439","","Standard query response 0x0000 TXT, cache flush PTR _nsdswc._tcp.local PTR SwcFindAFriend (3)._nsdswc._tcp.local SRV, cache flush 0 0 62132 Android-85.local PTR, cache flush Android-85.local PTR, cache flush Android-85.local A, cache flush 10.9.0.10 AAAA, cache flush fe80::2010:6ff:fe61:153a NSEC, cache flush SwcFindAFriend (3)._nsdswc._tcp.local NSEC, cache flush 10.0.9.10.in-addr.arpa NSEC, cache flush A.3.5.1.1.6.E.F.F.F.6.0.0.1.0.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-85.local"
"9694","179.237409","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","459","","Standard query response 0x0000 TXT, cache flush PTR _nsdswc._tcp.local PTR SwcFindAFriend (3)._nsdswc._tcp.local SRV, cache flush 0 0 62132 Android-85.local PTR, cache flush Android-85.local PTR, cache flush Android-85.local A, cache flush 10.9.0.10 AAAA, cache flush fe80::2010:6ff:fe61:153a NSEC, cache flush SwcFindAFriend (3)._nsdswc._tcp.local NSEC, cache flush 10.0.9.10.in-addr.arpa NSEC, cache flush A.3.5.1.1.6.E.F.F.F.6.0.0.1.0.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-85.local"
"9695","179.237975","10.9.1.160","224.0.0.251","MDNS","82","","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"9696","179.237975","10.9.1.160","224.0.0.251","MDNS","82","","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"9697","179.237975","157.240.195.56","10.9.2.177","TCP","56","308962","443  >  56568 [ACK] Seq=308962 Ack=23519 Win=2454 Len=0"
"9698","179.242115","35.186.224.25","10.9.2.177","QUIC","71","","Protected Payload (KP0)"
"9699","179.242115","35.186.224.25","10.9.2.177","QUIC","67","","Protected Payload (KP0)"
"9700","179.272932","10.9.2.177","35.186.224.25","QUIC","74","","Protected Payload (KP0), DCID=e429920b61022420"
"9701","179.442185","157.240.195.56","10.9.2.177","TCP","1434","308962","443  >  56568 [ACK] Seq=308962 Ack=23519 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9702","179.442185","157.240.195.56","10.9.2.177","TLSv1.2","858","310342","Application Data, Application Data"
"9703","179.442185","35.186.224.25","10.9.2.177","QUIC","485","","Protected Payload (KP0)"
"9704","179.442273","10.9.2.177","157.240.195.56","TCP","54","23519","56568  >  443 [ACK] Seq=23519 Ack=311146 Win=258 Len=0"
"9705","179.442695","10.9.2.177","35.186.224.25","QUIC","77","","Protected Payload (KP0), DCID=e429920b61022420"
"9706","179.488913","10.9.2.177","157.240.195.56","TLSv1.2","150","23519","Application Data"
"9707","179.491661","35.186.224.25","10.9.2.177","QUIC","66","","Protected Payload (KP0)"
"9710","179.647382","157.240.195.56","10.9.2.177","TCP","56","311146","443  >  56568 [ACK] Seq=311146 Ack=23615 Win=2454 Len=0"
"9711","179.811752","157.240.195.56","10.9.2.177","TCP","1434","311146","443  >  56568 [ACK] Seq=311146 Ack=23615 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9712","179.811752","157.240.195.56","10.9.2.177","TLSv1.2","234","312526","Application Data, Application Data"
"9713","179.811835","10.9.2.177","157.240.195.56","TCP","54","23615","56568  >  443 [ACK] Seq=23615 Ack=312706 Win=258 Len=0"
"9714","179.812220","10.9.1.63","224.0.0.251","MDNS","103","","Standard query 0x0001 PTR _2DB7CC49._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"9715","179.850971","10.9.2.177","157.240.195.56","TLSv1.2","150","23615","Application Data"
"9716","179.954553","157.240.195.56","10.9.2.177","TCP","56","312706","443  >  56568 [ACK] Seq=312706 Ack=23711 Win=2454 Len=0"
"9723","180.124139","10.9.0.10","224.0.0.251","MDNS","439","","Standard query response 0x0000 TXT, cache flush PTR _nsdswc._tcp.local PTR SwcFindAFriend (3)._nsdswc._tcp.local SRV, cache flush 0 0 62132 Android-85.local PTR, cache flush Android-85.local PTR, cache flush Android-85.local A, cache flush 10.9.0.10 AAAA, cache flush fe80::2010:6ff:fe61:153a NSEC, cache flush SwcFindAFriend (3)._nsdswc._tcp.local NSEC, cache flush 10.0.9.10.in-addr.arpa NSEC, cache flush A.3.5.1.1.6.E.F.F.F.6.0.0.1.0.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-85.local"
"9724","180.124139","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","459","","Standard query response 0x0000 TXT, cache flush PTR _nsdswc._tcp.local PTR SwcFindAFriend (3)._nsdswc._tcp.local SRV, cache flush 0 0 62132 Android-85.local PTR, cache flush Android-85.local PTR, cache flush Android-85.local A, cache flush 10.9.0.10 AAAA, cache flush fe80::2010:6ff:fe61:153a NSEC, cache flush SwcFindAFriend (3)._nsdswc._tcp.local NSEC, cache flush 10.0.9.10.in-addr.arpa NSEC, cache flush A.3.5.1.1.6.E.F.F.F.6.0.0.1.0.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-85.local"
"9725","180.124139","157.240.195.56","10.9.2.177","TCP","1434","312706","443  >  56568 [ACK] Seq=312706 Ack=23711 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9726","180.124139","157.240.195.56","10.9.2.177","TLSv1.2","187","314086","Application Data"
"9727","180.124492","10.9.2.177","157.240.195.56","TCP","54","23711","56568  >  443 [ACK] Seq=23711 Ack=314219 Win=258 Len=0"
"9728","180.124755","157.240.195.56","10.9.2.177","TCP","1434","314219","443  >  56568 [ACK] Seq=314219 Ack=23711 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9729","180.124755","157.240.195.56","10.9.2.177","TLSv1.2","1287","315599","Application Data, Application Data"
"9730","180.124784","10.9.2.177","157.240.195.56","TCP","54","23711","56568  >  443 [ACK] Seq=23711 Ack=316832 Win=258 Len=0"
"9731","180.164761","10.9.2.177","157.240.195.56","TLSv1.2","150","23711","Application Data"
"9732","180.320598","157.240.195.56","10.9.2.177","TCP","56","316832","443  >  56568 [ACK] Seq=316832 Ack=23807 Win=2454 Len=0"
"9733","180.466619","157.240.195.56","10.9.2.177","TCP","1434","316832","443  >  56568 [ACK] Seq=316832 Ack=23807 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9734","180.466619","157.240.195.56","10.9.2.177","TLSv1.2","266","318212","Application Data, Application Data"
"9735","180.466684","10.9.2.177","157.240.195.56","TCP","54","23807","56568  >  443 [ACK] Seq=23807 Ack=318424 Win=258 Len=0"
"9736","180.513410","10.9.2.177","157.240.195.56","TLSv1.2","150","23807","Application Data"
"9737","180.729939","157.240.195.56","10.9.2.177","TCP","56","318424","443  >  56568 [ACK] Seq=318424 Ack=23903 Win=2454 Len=0"
